Frame,Time,SMPTE,bar_right_hand_x,bar_right_hand_y,bar_right_hand_z
285,2.95833,00:34:41.13:01,878.829,627.0957,-304.7433
286,2.96875,00:34:41.13:02,878.421,627.0830000000001,-304.716
287,2.97917,00:34:41.13:03,878.0163,627.0507,-304.6963
288,2.98958,00:34:41.14:00,877.5833,627.0293,-304.6773
289,3.0,00:34:41.14:01,877.19,626.972,-304.7047
290,3.01042,00:34:41.14:02,876.7797,626.8963,-304.7427
291,3.02083,00:34:41.14:03,876.3923,626.81,-304.7927
292,3.03125,00:34:41.15:00,876.025,626.7233,-304.839
293,3.04167,00:34:41.15:01,875.659,626.5957,-304.9317
294,3.05208,00:34:41.15:02,875.3013,626.4813,-305.0463
295,3.0625,00:34:41.15:03,874.9603,626.3743,-305.1557
296,3.07292,00:34:41.16:00,874.6533,626.2433,-305.3097
297,3.08333,00:34:41.16:01,874.3380000000001,626.1030000000001,-305.454
298,3.09375,00:34:41.16:02,873.6043,625.8017,-305.4237
299,3.10417,00:34:41.16:03,873.3133,625.6467,-305.6177
300,3.11458,00:34:41.17:00,873.0169999999999,625.5193,-305.8277
301,3.125,00:34:41.17:01,872.658,625.3393,-305.98400000000004
302,3.13542,00:34:41.17:02,872.3539999999999,625.1837,-306.1603
303,3.14583,00:34:41.17:03,872.0653,625.0307,-306.324
304,3.15625,00:34:41.18:00,871.73,624.9967,-306.4093
305,3.16667,00:34:41.18:01,871.3997,624.622,-306.7313
306,3.17708,00:34:41.18:02,871.1610000000001,624.5193,-306.8477
307,3.1875,00:34:41.18:03,870.965,624.443,-306.95099999999996
308,3.19792,00:34:41.19:00,870.7813,624.39,-307.03
309,3.20833,00:34:41.19:01,870.5947,624.3553,-307.1267
310,3.21875,00:34:41.19:02,870.416,624.3313,-307.2147
311,3.22917,00:34:41.19:03,870.2393,624.3167,-307.3017
312,3.23958,00:34:41.20:00,870.0593,624.3073,-307.3837
313,3.25,00:34:41.20:01,869.835,624.3043,-307.473
314,3.26042,00:34:41.20:02,869.5903,624.284,-307.54900000000004
315,3.27083,00:34:41.20:03,869.3383,624.263,-307.677
316,3.28125,00:34:41.21:00,869.0003,624.244,-307.7863
317,3.29167,00:34:41.21:01,868.4823,624.3563,-307.8843
318,3.30208,00:34:41.21:02,868.079,624.3733,-307.9927
319,3.3125,00:34:41.21:03,867.6867,624.3653,-308.127
320,3.32292,00:34:41.22:00,867.2863,624.4093,-308.262
321,3.33333,00:34:41.22:01,866.9277,624.4667,-308.3807
322,3.34375,00:34:41.22:02,866.6137,624.5287,-308.5137
323,3.35417,00:34:41.22:03,866.2943,624.596,-308.6177
324,3.36458,00:34:41.23:00,866.005,624.6447,-308.7473
325,3.375,00:34:41.23:01,865.7917,624.689,-308.8707
326,3.38542,00:34:41.23:02,865.576,624.7343,-308.9813
327,3.39583,00:34:41.23:03,865.3797,624.7677,-309.0883
328,3.40625,00:34:41.24:00,865.1973,624.7919999999999,-309.2
329,3.41667,00:34:41.24:01,865.0337,624.82,-309.2933
330,3.42708,00:34:41.24:02,864.8860000000001,624.8273,-309.3837
331,3.4375,00:34:41.24:03,864.7917,624.8157,-309.471
332,3.44792,00:34:42.00:00,864.7280000000001,624.7947,-309.5253
333,3.45833,00:34:42.00:01,864.6993,624.75,-309.585
334,3.46875,00:34:42.00:02,864.7357,624.7007,-309.6373
335,3.47917,00:34:42.00:03,864.7697,624.6257,-309.668
336,3.48958,00:34:42.01:00,864.8147,624.54,-309.6993
337,3.5,00:34:42.01:01,864.878,624.4507,-309.7593
