Frame,Time,SMPTE,bar_right_wrist_x,bar_right_wrist_y,bar_right_wrist_z
276,2.86458,00:34:41.11:00,892.6745,767.461,-332.991
277,2.875,00:34:41.11:01,892.4645,767.4555,-332.969
278,2.88542,00:34:41.11:02,892.222,767.462,-332.9415
279,2.89583,00:34:41.11:03,891.9810000000001,767.453,-332.9005
280,2.90625,00:34:41.12:00,891.7475,767.46,-332.87
281,2.91667,00:34:41.12:01,891.5269999999999,767.466,-332.80699999999996
282,2.92708,00:34:41.12:02,891.2995,767.457,-332.786
283,2.9375,00:34:41.12:03,891.0685,767.442,-332.73199999999997
284,2.94792,00:34:41.13:00,890.8455,767.426,-332.7115
285,2.95833,00:34:41.13:01,890.6205,767.4105,-332.6975
286,2.96875,00:34:41.13:02,890.41,767.3515,-332.6715
287,2.97917,00:34:41.13:03,890.188,767.3085,-332.6715
288,2.98958,00:34:41.14:00,889.9910000000001,767.237,-332.649
289,3.0,00:34:41.14:01,889.784,767.1715,-332.6625
290,3.01042,00:34:41.14:02,889.596,767.044,-332.6495
291,3.02083,00:34:41.14:03,889.4015,766.959,-332.67400000000004
292,3.03125,00:34:41.15:00,889.2289999999999,766.857,-332.704
293,3.04167,00:34:41.15:01,889.048,766.7415,-332.754
294,3.05208,00:34:41.15:02,888.9019999999999,766.6065,-332.7795
295,3.0625,00:34:41.15:03,888.743,766.4715,-332.8265
296,3.07292,00:34:41.16:00,888.5795,766.317,-332.8835
297,3.08333,00:34:41.16:01,888.4395,766.158,-332.971
298,3.09375,00:34:41.16:02,888.305,766.0075,-333.0345
299,3.10417,00:34:41.16:03,888.1645,765.845,-333.11400000000003
300,3.11458,00:34:41.17:00,888.049,765.671,-333.1945
301,3.125,00:34:41.17:01,887.9060000000001,765.5239999999999,-333.26300000000003
302,3.13542,00:34:41.17:02,887.7915,765.36,-333.309
303,3.14583,00:34:41.17:03,887.669,765.2095,-333.3855
304,3.15625,00:34:41.18:00,887.5605,765.06,-333.4385
305,3.16667,00:34:41.18:01,887.452,764.931,-333.494
306,3.17708,00:34:41.18:02,887.3760000000001,764.8405,-333.5245
307,3.1875,00:34:41.18:03,887.2810000000001,764.768,-333.566
308,3.19792,00:34:41.19:00,887.164,764.7185,-333.6045
309,3.20833,00:34:41.19:01,887.0315,764.6835,-333.6425
310,3.21875,00:34:41.19:02,886.9019999999999,764.6669999999999,-333.6975
311,3.22917,00:34:41.19:03,886.7585,764.6439999999999,-333.7265
312,3.23958,00:34:41.20:00,886.5995,764.6525,-333.7805
313,3.25,00:34:41.20:01,886.45,764.6360000000001,-333.8045
314,3.26042,00:34:41.20:02,886.268,764.6289999999999,-333.855
315,3.27083,00:34:41.20:03,886.1030000000001,764.6055,-333.9125
316,3.28125,00:34:41.21:00,885.9169999999999,764.5830000000001,-333.9745
317,3.29167,00:34:41.21:01,885.7669999999999,764.5415,-334.0315
318,3.30208,00:34:41.21:02,885.6115,764.5105,-334.097
319,3.3125,00:34:41.21:03,885.444,764.5025,-334.1665
320,3.32292,00:34:41.22:00,885.325,764.4815,-334.249
321,3.33333,00:34:41.22:01,885.1985,764.485,-334.3115
322,3.34375,00:34:41.22:02,884.8755,764.434,-334.4595
323,3.35417,00:34:41.22:03,884.7539999999999,764.4475,-334.533
324,3.36458,00:34:41.23:00,884.6285,764.4695,-334.61400000000003
325,3.375,00:34:41.23:01,884.5235,764.4989999999999,-334.676
326,3.38542,00:34:41.23:02,884.444,764.5315,-334.7255
327,3.39583,00:34:41.23:03,884.3095,764.6015,-334.848
328,3.40625,00:34:41.24:00,884.243,764.6245,-334.909
329,3.41667,00:34:41.24:01,884.185,764.6265,-334.968
330,3.42708,00:34:41.24:02,884.1515,764.613,-335.0065
331,3.4375,00:34:41.24:03,884.1285,764.5975,-335.038
332,3.44792,00:34:42.00:00,884.0880000000001,764.5945,-335.0645
333,3.45833,00:34:42.00:01,884.08,764.5345,-335.11699999999996
334,3.46875,00:34:42.00:02,884.061,764.4830000000001,-335.1425
335,3.47917,00:34:42.00:03,884.056,764.424,-335.186
336,3.48958,00:34:42.01:00,884.0435,764.341,-335.218
337,3.5,00:34:42.01:01,884.0415,764.2710000000001,-335.241
338,3.51042,00:34:42.01:02,884.0475,764.1945,-335.278
339,3.52083,00:34:42.01:03,884.0845,764.1105,-335.292
340,3.53125,00:34:42.02:00,884.096,764.045,-335.32199999999995
341,3.54167,00:34:42.02:01,884.1155,763.9865,-335.3315
342,3.55208,00:34:42.02:02,884.145,763.93,-335.32199999999995
343,3.5625,00:34:42.02:03,884.171,763.8919999999999,-335.3445
344,3.57292,00:34:42.03:00,884.2175,763.86,-335.32199999999995
345,3.58333,00:34:42.03:01,884.2765,763.8325,-335.3215
346,3.59375,00:34:42.03:02,884.3439999999999,763.7985,-335.296
347,3.60417,00:34:42.03:03,884.4,763.78,-335.2825
348,3.61458,00:34:42.04:00,884.455,763.7565,-335.2775
349,3.625,00:34:42.04:01,884.5285,763.7510000000001,-335.259
350,3.63542,00:34:42.04:02,884.6095,763.7095,-335.215
351,3.64583,00:34:42.04:03,884.691,763.6895,-335.1985
352,3.65625,00:34:42.05:00,884.7560000000001,763.6955,-335.1995
353,3.66667,00:34:42.05:01,884.8275,763.687,-335.2135
354,3.67708,00:34:42.05:02,884.9055,763.665,-335.2115
355,3.6875,00:34:42.05:03,885.0045,763.635,-335.254
356,3.69792,00:34:42.06:00,885.0980000000001,763.6010000000001,-335.2895
357,3.70833,00:34:42.06:01,885.189,763.56,-335.3545
358,3.71875,00:34:42.06:02,885.262,763.5175,-335.426
359,3.72917,00:34:42.06:03,885.53,763.5255,-335.44699999999995
360,3.73958,00:34:42.07:00,885.6105,763.4805,-335.54699999999997
361,3.75,00:34:42.07:01,885.673,763.4255,-335.6405
362,3.76042,00:34:42.07:02,885.742,763.362,-335.74800000000005
363,3.77083,00:34:42.07:03,885.7745,763.3065,-335.88599999999997
364,3.78125,00:34:42.08:00,885.83,763.221,-336.0085
365,3.79167,00:34:42.08:01,885.882,763.1555,-336.157
366,3.80208,00:34:42.08:02,885.9110000000001,763.1,-336.282
367,3.8125,00:34:42.08:03,885.944,763.034,-336.397
368,3.82292,00:34:42.09:00,885.9735,762.9965,-336.5215
369,3.83333,00:34:42.09:01,885.997,762.9445,-336.66900000000004
370,3.84375,00:34:42.09:02,886.045,762.8960000000001,-336.76599999999996
371,3.85417,00:34:42.09:03,886.078,762.8735,-336.8785
372,3.86458,00:34:42.10:00,886.1025,762.8589999999999,-336.99
373,3.875,00:34:42.10:01,886.1275,762.8395,-337.093
374,3.88542,00:34:42.10:02,886.1339999999999,762.83,-337.1875
375,3.89583,00:34:42.10:03,886.1585,762.817,-337.26300000000003
376,3.90625,00:34:42.11:00,886.154,762.8185,-337.3405
377,3.91667,00:34:42.11:01,886.17,762.798,-337.4075
378,3.92708,00:34:42.11:02,886.1725,762.7875,-337.48199999999997
379,3.9375,00:34:42.11:03,886.1885,762.77,-337.54400000000004
380,3.94792,00:34:42.12:00,886.21,762.7585,-337.605
381,3.95833,00:34:42.12:01,886.2125,762.7415,-337.668
382,3.96875,00:34:42.12:02,886.2395,762.699,-337.7215
383,3.97917,00:34:42.12:03,886.2465,762.6515,-337.77099999999996
384,3.98958,00:34:42.13:00,886.2535,762.5975,-337.8115
385,4.0,00:34:42.13:01,886.2510000000001,762.539,-337.843
386,4.01042,00:34:42.13:02,886.2610000000001,762.4745,-337.871
387,4.02083,00:34:42.13:03,886.227,762.4035,-337.923
